Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Norway,,Oslo,3,16,2012,37.5
Europe,Norway,,Oslo,3,17,2012,38
Europe,Norway,,Oslo,3,18,2012,33.9
Europe,Norway,,Oslo,3,19,2012,36.1
Europe,Norway,,Oslo,3,20,2012,43
Europe,Norway,,Oslo,3,21,2012,49.1
Europe,Norway,,Oslo,3,22,2012,46.6
Europe,Norway,,Oslo,3,23,2012,45.3
Europe,Norway,,Oslo,3,24,2012,44.9
Europe,Norway,,Oslo,3,25,2012,47
Europe,Norway,,Oslo,3,26,2012,48
Europe,Norway,,Oslo,3,27,2012,53.9
Europe,Norway,,Oslo,3,28,2012,46.4
Europe,Norway,,Oslo,3,29,2012,44.2
Europe,Norway,,Oslo,3,30,2012,39.7
Europe,Norway,,Oslo,3,31,2012,35.6
Europe,Norway,,Oslo,4,1,2012,34.3
Europe,Norway,,Oslo,4,2,2012,31.1
Europe,Norway,,Oslo,4,3,2012,31.6
Europe,Norway,,Oslo,4,4,2012,34.1
Europe,Norway,,Oslo,4,5,2012,35.6
Europe,Norway,,Oslo,4,6,2012,33.1
Europe,Norway,,Oslo,4,7,2012,31.4
Europe,Norway,,Oslo,4,8,2012,33.4
Europe,Norway,,Oslo,4,9,2012,32.6
Europe,Norway,,Oslo,4,10,2012,38
Europe,Norway,,Oslo,4,11,2012,39.1
Europe,Norway,,Oslo,4,12,2012,39.9
Europe,Norway,,Oslo,4,13,2012,40.3
Europe,Norway,,Oslo,4,14,2012,39.7
Europe,Norway,,Oslo,4,15,2012,35
Europe,Norway,,Oslo,4,16,2012,35.1
Europe,Norway,,Oslo,4,17,2012,34.8
Europe,Norway,,Oslo,4,18,2012,33.8
Europe,Norway,,Oslo,4,19,2012,42.7
Europe,Norway,,Oslo,4,20,2012,39.8
Europe,Norway,,Oslo,4,21,2012,35.9
Europe,Norway,,Oslo,4,22,2012,37.3
Europe,Norway,,Oslo,4,23,2012,39.5
Europe,Norway,,Oslo,4,24,2012,41.1
Europe,Norway,,Oslo,4,25,2012,44.9
Europe,Norway,,Oslo,4,26,2012,43.7
Europe,Norway,,Oslo,4,27,2012,45.4
Europe,Norway,,Oslo,4,28,2012,45.2
Europe,Norway,,Oslo,4,29,2012,46.2
Europe,Norway,,Oslo,4,30,2012,42
Europe,Norway,,Oslo,5,1,2012,49.9
Europe,Norway,,Oslo,5,2,2012,54.4
Europe,Norway,,Oslo,5,3,2012,47.6
Europe,Norway,,Oslo,5,4,2012,40.2
Europe,Norway,,Oslo,5,5,2012,38.5
Europe,Norway,,Oslo,5,6,2012,40.1
Europe,Norway,,Oslo,5,7,2012,42.2
Europe,Norway,,Oslo,5,8,2012,43.8
Europe,Norway,,Oslo,5,9,2012,48.2
Europe,Norway,,Oslo,5,10,2012,46.7
Europe,Norway,,Oslo,5,11,2012,45
Europe,Norway,,Oslo,5,12,2012,45.5
Europe,Norway,,Oslo,5,13,2012,43.9
Europe,Norway,,Oslo,5,14,2012,46.8
Europe,Norway,,Oslo,5,15,2012,47.6
Europe,Norway,,Oslo,5,16,2012,47.4
Europe,Norway,,Oslo,5,17,2012,47.6
Europe,Norway,,Oslo,5,18,2012,47.7
Europe,Norway,,Oslo,5,19,2012,48.8
Europe,Norway,,Oslo,5,20,2012,52.8
Europe,Norway,,Oslo,5,21,2012,56.6
Europe,Norway,,Oslo,5,22,2012,62.9
Europe,Norway,,Oslo,5,23,2012,66
Europe,Norway,,Oslo,5,24,2012,68.6
Europe,Norway,,Oslo,5,25,2012,70.3
Europe,Norway,,Oslo,5,26,2012,66
Europe,Norway,,Oslo,5,27,2012,65.4
Europe,Norway,,Oslo,5,28,2012,56.4
Europe,Norway,,Oslo,5,29,2012,48
Europe,Norway,,Oslo,5,30,2012,50.4
Europe,Norway,,Oslo,5,31,2012,49.9
Europe,Norway,,Oslo,6,1,2012,46.1
Europe,Norway,,Oslo,6,2,2012,45.9
Europe,Norway,,Oslo,6,3,2012,45.9
Europe,Norway,,Oslo,6,4,2012,48.9
Europe,Norway,,Oslo,6,5,2012,48.5
Europe,Norway,,Oslo,6,6,2012,51.9
Europe,Norway,,Oslo,6,7,2012,53
Europe,Norway,,Oslo,6,8,2012,56.7
Europe,Norway,,Oslo,6,9,2012,52.7
Europe,Norway,,Oslo,6,10,2012,55.5
Europe,Norway,,Oslo,6,11,2012,56.2
Europe,Norway,,Oslo,6,12,2012,54.7
Europe,Norway,,Oslo,6,13,2012,53.5
Europe,Norway,,Oslo,6,14,2012,50.9
Europe,Norway,,Oslo,6,15,2012,50.8
Europe,Norway,,Oslo,6,16,2012,51.9
Europe,Norway,,Oslo,6,17,2012,55.5
Europe,Norway,,Oslo,6,18,2012,55.1
Europe,Norway,,Oslo,6,19,2012,56.3
Europe,Norway,,Oslo,6,20,2012,56.9
Europe,Norway,,Oslo,6,21,2012,60.4
Europe,Norway,,Oslo,6,22,2012,61.8
Europe,Norway,,Oslo,6,23,2012,54.7
Europe,Norway,,Oslo,6,24,2012,53.5
Europe,Norway,,Oslo,6,25,2012,55.6
Europe,Norway,,Oslo,6,26,2012,60.3
Europe,Norway,,Oslo,6,27,2012,57.7
Europe,Norway,,Oslo,6,28,2012,57.1
Europe,Norway,,Oslo,6,29,2012,53.5
Europe,Norway,,Oslo,6,30,2012,57.2
Europe,Norway,,Oslo,7,1,2012,55.9
Europe,Norway,,Oslo,7,2,2012,57.2
Europe,Norway,,Oslo,7,3,2012,59
Europe,Norway,,Oslo,7,4,2012,62.5
Europe,Norway,,Oslo,7,5,2012,66.1
Europe,Norway,,Oslo,7,6,2012,63.9
Europe,Norway,,Oslo,7,7,2012,61.2
Europe,Norway,,Oslo,7,8,2012,63
Europe,Norway,,Oslo,7,9,2012,59.2
Europe,Norway,,Oslo,7,10,2012,59.2
Europe,Norway,,Oslo,7,11,2012,57.4
Europe,Norway,,Oslo,7,12,2012,55.1
Europe,Norway,,Oslo,7,13,2012,55.5
Europe,Norway,,Oslo,7,14,2012,59.3
Europe,Norway,,Oslo,7,15,2012,57.2
Europe,Norway,,Oslo,7,16,2012,57.9
Europe,Norway,,Oslo,7,17,2012,58.5
Europe,Norway,,Oslo,7,18,2012,55.9
Europe,Norway,,Oslo,7,19,2012,57.4
Europe,Norway,,Oslo,7,20,2012,53.5
Europe,Norway,,Oslo,7,21,2012,55.3
Europe,Norway,,Oslo,7,22,2012,56.1
Europe,Norway,,Oslo,7,23,2012,58.4
Europe,Norway,,Oslo,7,24,2012,62.3
Europe,Norway,,Oslo,7,25,2012,64.2
Europe,Norway,,Oslo,7,26,2012,61.1
Europe,Norway,,Oslo,7,27,2012,61.4
Europe,Norway,,Oslo,7,28,2012,57.2
Europe,Norway,,Oslo,7,29,2012,59.3
Europe,Norway,,Oslo,7,30,2012,59.1
Europe,Norway,,Oslo,7,31,2012,56.3
Europe,Norway,,Oslo,8,1,2012,58.5
Europe,Norway,,Oslo,8,2,2012,58.1
Europe,Norway,,Oslo,8,3,2012,62.2
Europe,Norway,,Oslo,8,4,2012,60
Europe,Norway,,Oslo,8,5,2012,60.2
Europe,Norway,,Oslo,8,6,2012,57.8
Europe,Norway,,Oslo,8,7,2012,56.6
Europe,Norway,,Oslo,8,8,2012,56.3
Europe,Norway,,Oslo,8,9,2012,54.7
Europe,Norway,,Oslo,8,10,2012,57.6
Europe,Norway,,Oslo,8,11,2012,60.7
Europe,Norway,,Oslo,8,12,2012,62.1
Europe,Norway,,Oslo,8,13,2012,61.1
Europe,Norway,,Oslo,8,14,2012,61.6
Europe,Norway,,Oslo,8,15,2012,61.2
Europe,Norway,,Oslo,8,16,2012,60.7
Europe,Norway,,Oslo,8,17,2012,61
Europe,Norway,,Oslo,8,18,2012,59.8
Europe,Norway,,Oslo,8,19,2012,67.4
Europe,Norway,,Oslo,8,20,2012,59.6
Europe,Norway,,Oslo,8,21,2012,63.4
Europe,Norway,,Oslo,8,22,2012,56.6
Europe,Norway,,Oslo,8,23,2012,55
Europe,Norway,,Oslo,8,24,2012,54.7
Europe,Norway,,Oslo,8,25,2012,55.4
Europe,Norway,,Oslo,8,26,2012,54.2
Europe,Norway,,Oslo,8,27,2012,51.8
Europe,Norway,,Oslo,8,28,2012,52.1
Europe,Norway,,Oslo,8,29,2012,57.9
Europe,Norway,,Oslo,8,30,2012,55.8
Europe,Norway,,Oslo,8,31,2012,55.8
Europe,Norway,,Oslo,9,1,2012,54.9
Europe,Norway,,Oslo,9,2,2012,60.2
Europe,Norway,,Oslo,9,3,2012,58.4
Europe,Norway,,Oslo,9,4,2012,58.5
Europe,Norway,,Oslo,9,5,2012,55.7
Europe,Norway,,Oslo,9,6,2012,47.4
Europe,Norway,,Oslo,9,7,2012,51.2
Europe,Norway,,Oslo,9,8,2012,51.2
Europe,Norway,,Oslo,9,9,2012,49.2
Europe,Norway,,Oslo,9,10,2012,56.7
Europe,Norway,,Oslo,9,11,2012,55.6
Europe,Norway,,Oslo,9,12,2012,45.9
Europe,Norway,,Oslo,9,13,2012,45.6
Europe,Norway,,Oslo,9,14,2012,53.8
Europe,Norway,,Oslo,9,15,2012,53.6
Europe,Norway,,Oslo,9,16,2012,52.1
Europe,Norway,,Oslo,9,17,2012,51.9
Europe,Norway,,Oslo,9,18,2012,48.4
Europe,Norway,,Oslo,9,19,2012,46.6
Europe,Norway,,Oslo,9,20,2012,42.8
Europe,Norway,,Oslo,9,21,2012,41.3
Europe,Norway,,Oslo,9,22,2012,43.8
Europe,Norway,,Oslo,9,23,2012,45.1
Europe,Norway,,Oslo,9,24,2012,45.2
Europe,Norway,,Oslo,9,25,2012,42.3
Europe,Norway,,Oslo,9,26,2012,45.1
Europe,Norway,,Oslo,9,27,2012,46.7
Europe,Norway,,Oslo,9,28,2012,46.6
Europe,Norway,,Oslo,9,29,2012,47.5
Europe,Norway,,Oslo,9,30,2012,47.9
Europe,Norway,,Oslo,10,1,2012,52.2
Europe,Norway,,Oslo,10,2,2012,50
Europe,Norway,,Oslo,10,3,2012,48.4
Europe,Norway,,Oslo,10,4,2012,45.8
Europe,Norway,,Oslo,10,5,2012,36.9
Europe,Norway,,Oslo,10,6,2012,40.4
Europe,Norway,,Oslo,10,7,2012,44
Europe,Norway,,Oslo,10,8,2012,44.9
Europe,Norway,,Oslo,10,9,2012,41.1
Europe,Norway,,Oslo,10,10,2012,38.5
Europe,Norway,,Oslo,10,11,2012,36.4
Europe,Norway,,Oslo,10,12,2012,36.6
Europe,Norway,,Oslo,10,13,2012,37.3
Europe,Norway,,Oslo,10,14,2012,36.2
Europe,Norway,,Oslo,10,15,2012,39.1
Europe,Norway,,Oslo,10,16,2012,38.4
Europe,Norway,,Oslo,10,17,2012,44.9
Europe,Norway,,Oslo,10,18,2012,47.3
Europe,Norway,,Oslo,10,19,2012,45.9
Europe,Norway,,Oslo,10,20,2012,42
Europe,Norway,,Oslo,10,21,2012,38.5
Europe,Norway,,Oslo,10,22,2012,36.7
Europe,Norway,,Oslo,10,23,2012,33.7
Europe,Norway,,Oslo,10,24,2012,34.4
Europe,Norway,,Oslo,10,25,2012,32.2
Europe,Norway,,Oslo,10,26,2012,32.8
Europe,Norway,,Oslo,10,27,2012,33.9
Europe,Norway,,Oslo,10,28,2012,26.5
Europe,Norway,,Oslo,10,29,2012,30.8
Europe,Norway,,Oslo,10,30,2012,24.5
Europe,Norway,,Oslo,10,31,2012,28
Europe,Norway,,Oslo,11,1,2012,38.9
Europe,Norway,,Oslo,11,2,2012,38.2
Europe,Norway,,Oslo,11,3,2012,38.5
Europe,Norway,,Oslo,11,4,2012,36.9
Europe,Norway,,Oslo,11,5,2012,33.9
Europe,Norway,,Oslo,11,6,2012,26.8
Europe,Norway,,Oslo,11,7,2012,27.8
Europe,Norway,,Oslo,11,8,2012,30.1
Europe,Norway,,Oslo,11,9,2012,30.2
Europe,Norway,,Oslo,11,10,2012,41.1
Europe,Norway,,Oslo,11,11,2012,40.7
Europe,Norway,,Oslo,11,12,2012,33.8
Europe,Norway,,Oslo,11,13,2012,31.3
Europe,Norway,,Oslo,11,14,2012,45.5
Europe,Norway,,Oslo,11,15,2012,39.6
Europe,Norway,,Oslo,11,16,2012,37.5
Europe,Norway,,Oslo,11,17,2012,38.2
Europe,Norway,,Oslo,11,18,2012,36.4
Europe,Norway,,Oslo,11,19,2012,34.5
Europe,Norway,,Oslo,11,20,2012,43.6
Europe,Norway,,Oslo,11,21,2012,43.5
Europe,Norway,,Oslo,11,22,2012,40.5
Europe,Norway,,Oslo,11,23,2012,41.9
Europe,Norway,,Oslo,11,24,2012,35
Europe,Norway,,Oslo,11,25,2012,31.2
Europe,Norway,,Oslo,11,26,2012,31.9
Europe,Norway,,Oslo,11,27,2012,32
Europe,Norway,,Oslo,11,28,2012,31.2
Europe,Norway,,Oslo,11,29,2012,24.8
Europe,Norway,,Oslo,11,30,2012,22.6
Europe,Norway,,Oslo,12,1,2012,18
Europe,Norway,,Oslo,12,2,2012,8.6
Europe,Norway,,Oslo,12,3,2012,2.1
Europe,Norway,,Oslo,12,4,2012,6.8
Europe,Norway,,Oslo,12,5,2012,14.2
Europe,Norway,,Oslo,12,6,2012,13.3
Europe,Norway,,Oslo,12,7,2012,17.2
Europe,Norway,,Oslo,12,8,2012,14.4
Europe,Norway,,Oslo,12,9,2012,17.2
Europe,Norway,,Oslo,12,10,2012,19.3
Europe,Norway,,Oslo,12,11,2012,8.3
Europe,Norway,,Oslo,12,12,2012,8.9
Europe,Norway,,Oslo,12,13,2012,15.1
Europe,Norway,,Oslo,12,14,2012,18.2
Europe,Norway,,Oslo,12,15,2012,25.6
Europe,Norway,,Oslo,12,16,2012,31.9
Europe,Norway,,Oslo,12,17,2012,31.7
Europe,Norway,,Oslo,12,18,2012,29.1
Europe,Norway,,Oslo,12,19,2012,22.3
Europe,Norway,,Oslo,12,20,2012,12.7
Europe,Norway,,Oslo,12,21,2012,16.9
Europe,Norway,,Oslo,12,22,2012,18.5
Europe,Norway,,Oslo,12,23,2012,21.1
Europe,Norway,,Oslo,12,24,2012,20.9
Europe,Norway,,Oslo,12,25,2012,24
Europe,Norway,,Oslo,12,26,2012,28.8
Europe,Norway,,Oslo,12,27,2012,18.4
Europe,Norway,,Oslo,12,28,2012,17.1
Europe,Norway,,Oslo,12,29,2012,27.7
Europe,Norway,,Oslo,12,30,2012,36
Europe,Norway,,Oslo,12,31,2012,33.7
Europe,Norway,,Oslo,1,1,2013,32.5
Europe,Norway,,Oslo,1,2,2013,21.8
Europe,Norway,,Oslo,1,3,2013,28.4
Europe,Norway,,Oslo,1,4,2013,32.1
Europe,Norway,,Oslo,1,5,2013,29.1
Europe,Norway,,Oslo,1,6,2013,29.4
Europe,Norway,,Oslo,1,7,2013,30.9
Europe,Norway,,Oslo,1,8,2013,28.4
Europe,Norway,,Oslo,1,9,2013,23.8
Europe,Norway,,Oslo,1,10,2013,27.3
Europe,Norway,,Oslo,1,11,2013,20.1
Europe,Norway,,Oslo,1,12,2013,8.6
Europe,Norway,,Oslo,1,13,2013,2
Europe,Norway,,Oslo,1,14,2013,4.2
Europe,Norway,,Oslo,1,15,2013,8.3
Europe,Norway,,Oslo,1,16,2013,10.2
Europe,Norway,,Oslo,1,17,2013,16.9
Europe,Norway,,Oslo,1,18,2013,11
Europe,Norway,,Oslo,1,19,2013,2.9
Europe,Norway,,Oslo,1,20,2013,20.2
Europe,Norway,,Oslo,1,21,2013,10.4
Europe,Norway,,Oslo,1,22,2013,-0.7
Europe,Norway,,Oslo,1,23,2013,0.3
Europe,Norway,,Oslo,1,24,2013,10.1
Europe,Norway,,Oslo,1,25,2013,2.1
Europe,Norway,,Oslo,1,26,2013,19.2
Europe,Norway,,Oslo,1,27,2013,21.8
Europe,Norway,,Oslo,1,28,2013,31.4
Europe,Norway,,Oslo,1,29,2013,32.6
Europe,Norway,,Oslo,1,30,2013,34.1
Europe,Norway,,Oslo,1,31,2013,32.2
Europe,Norway,,Oslo,2,1,2013,14.8
Europe,Norway,,Oslo,2,2,2013,15.6
Europe,Norway,,Oslo,2,3,2013,16.3
Europe,Norway,,Oslo,2,4,2013,25.5
Europe,Norway,,Oslo,2,5,2013,18.7
Europe,Norway,,Oslo,2,6,2013,28.4
Europe,Norway,,Oslo,2,7,2013,22.6
Europe,Norway,,Oslo,2,8,2013,17.4
Europe,Norway,,Oslo,2,9,2013,12.3
Europe,Norway,,Oslo,2,10,2013,15.6
Europe,Norway,,Oslo,2,11,2013,15
Europe,Norway,,Oslo,2,12,2013,20.3
Europe,Norway,,Oslo,2,13,2013,21.2
Europe,Norway,,Oslo,2,14,2013,23.6
Europe,Norway,,Oslo,2,15,2013,24.9
Europe,Norway,,Oslo,2,16,2013,28.9
Europe,Norway,,Oslo,2,17,2013,30.4
Europe,Norway,,Oslo,2,18,2013,28.2
Europe,Norway,,Oslo,2,19,2013,23.9
Europe,Norway,,Oslo,2,20,2013,18.4
Europe,Norway,,Oslo,2,21,2013,8.6
Europe,Norway,,Oslo,2,22,2013,20.1
Europe,Norway,,Oslo,2,23,2013,32.2
Europe,Norway,,Oslo,2,24,2013,31.2
Europe,Norway,,Oslo,2,25,2013,23.2
Europe,Norway,,Oslo,2,26,2013,19.9
Europe,Norway,,Oslo,2,27,2013,23.9
Europe,Norway,,Oslo,2,28,2013,28.9
Europe,Norway,,Oslo,3,1,2013,35.1
Europe,Norway,,Oslo,3,2,2013,35.1
Europe,Norway,,Oslo,3,3,2013,34.1
Europe,Norway,,Oslo,3,4,2013,30.1
Europe,Norway,,Oslo,3,5,2013,27.6
Europe,Norway,,Oslo,3,6,2013,29.1
Europe,Norway,,Oslo,3,7,2013,22.4
Europe,Norway,,Oslo,3,8,2013,18.3
Europe,Norway,,Oslo,3,9,2013,20.4
Europe,Norway,,Oslo,3,10,2013,12.9
Europe,Norway,,Oslo,3,11,2013,18.9
Europe,Norway,,Oslo,3,12,2013,26.2
Europe,Norway,,Oslo,3,13,2013,17.6
Europe,Norway,,Oslo,3,14,2013,13.8
Europe,Norway,,Oslo,3,15,2013,14.7
Europe,Norway,,Oslo,3,16,2013,25.3
Europe,Norway,,Oslo,3,17,2013,25.3
Europe,Norway,,Oslo,3,18,2013,22.7
Europe,Norway,,Oslo,3,19,2013,17.1
Europe,Norway,,Oslo,3,20,2013,20
Europe,Norway,,Oslo,3,21,2013,22.1
Europe,Norway,,Oslo,3,22,2013,15.8
Europe,Norway,,Oslo,3,23,2013,18.2
Europe,Norway,,Oslo,3,24,2013,23.9
Europe,Norway,,Oslo,3,25,2013,28.5
Europe,Norway,,Oslo,3,26,2013,26.8
Europe,Norway,,Oslo,3,27,2013,25.6
Europe,Norway,,Oslo,3,28,2013,24.3
Europe,Norway,,Oslo,3,29,2013,25.5
Europe,Norway,,Oslo,3,30,2013,27.7
Europe,Norway,,Oslo,3,31,2013,28.8
Europe,Norway,,Oslo,4,1,2013,31.4
Europe,Norway,,Oslo,4,2,2013,31.5
Europe,Norway,,Oslo,4,3,2013,32.3
Europe,Norway,,Oslo,4,4,2013,34.5
Europe,Norway,,Oslo,4,5,2013,35.2
Europe,Norway,,Oslo,4,6,2013,31
Europe,Norway,,Oslo,4,7,2013,31.9
Europe,Norway,,Oslo,4,8,2013,30.5
Europe,Norway,,Oslo,4,9,2013,29.8
Europe,Norway,,Oslo,4,10,2013,29.8
Europe,Norway,,Oslo,4,11,2013,29.3
Europe,Norway,,Oslo,4,12,2013,34.6
Europe,Norway,,Oslo,4,13,2013,35.2
Europe,Norway,,Oslo,4,14,2013,34.9
Europe,Norway,,Oslo,4,15,2013,41.2
Europe,Norway,,Oslo,4,16,2013,40.7
Europe,Norway,,Oslo,4,17,2013,44.2
Europe,Norway,,Oslo,4,18,2013,42.2
Europe,Norway,,Oslo,4,19,2013,40.5
Europe,Norway,,Oslo,4,20,2013,40
Europe,Norway,,Oslo,4,21,2013,39.4
Europe,Norway,,Oslo,4,22,2013,39.6
Europe,Norway,,Oslo,4,23,2013,45.7
Europe,Norway,,Oslo,4,24,2013,44.9
Europe,Norway,,Oslo,4,25,2013,45
Europe,Norway,,Oslo,4,26,2013,41.4
Europe,Norway,,Oslo,4,27,2013,41.2
Europe,Norway,,Oslo,4,28,2013,37.3
Europe,Norway,,Oslo,4,29,2013,38.6
Europe,Norway,,Oslo,4,30,2013,44.2
Europe,Norway,,Oslo,5,1,2013,40.7
Europe,Norway,,Oslo,5,2,2013,42.3
Europe,Norway,,Oslo,5,3,2013,40
Europe,Norway,,Oslo,5,4,2013,41.1
Europe,Norway,,Oslo,5,5,2013,48.5
Europe,Norway,,Oslo,5,6,2013,51
Europe,Norway,,Oslo,5,7,2013,55.9
Europe,Norway,,Oslo,5,8,2013,53.9
Europe,Norway,,Oslo,5,9,2013,52.1
Europe,Norway,,Oslo,5,10,2013,47.9
Europe,Norway,,Oslo,5,11,2013,49.1
Europe,Norway,,Oslo,5,12,2013,46
Europe,Norway,,Oslo,5,13,2013,43.9
Europe,Norway,,Oslo,5,14,2013,44
Europe,Norway,,Oslo,5,15,2013,45.9
Europe,Norway,,Oslo,5,16,2013,58.7
Europe,Norway,,Oslo,5,17,2013,59.1
Europe,Norway,,Oslo,5,18,2013,65
Europe,Norway,,Oslo,5,19,2013,65.7
Europe,Norway,,Oslo,5,20,2013,59.2
Europe,Norway,,Oslo,5,21,2013,56.7
Europe,Norway,,Oslo,5,22,2013,55.4
Europe,Norway,,Oslo,5,23,2013,48.2
Europe,Norway,,Oslo,5,24,2013,51.6
Europe,Norway,,Oslo,5,25,2013,60
Europe,Norway,,Oslo,5,26,2013,63.1
Europe,Norway,,Oslo,5,27,2013,56.4
Europe,Norway,,Oslo,5,28,2013,58.4
Europe,Norway,,Oslo,5,29,2013,61.8
Europe,Norway,,Oslo,5,30,2013,63.1
Europe,Norway,,Oslo,5,31,2013,63.4
Europe,Norway,,Oslo,6,1,2013,61
Europe,Norway,,Oslo,6,2,2013,58.5
Europe,Norway,,Oslo,6,3,2013,54.6
Europe,Norway,,Oslo,6,4,2013,50.2
Europe,Norway,,Oslo,6,5,2013,49.9
Europe,Norway,,Oslo,6,6,2013,52
Europe,Norway,,Oslo,6,7,2013,55.5
Europe,Norway,,Oslo,6,8,2013,57.2
Europe,Norway,,Oslo,6,9,2013,53.7
Europe,Norway,,Oslo,6,10,2013,56.6
Europe,Norway,,Oslo,6,11,2013,57.4
Europe,Norway,,Oslo,6,12,2013,53.5
Europe,Norway,,Oslo,6,13,2013,55.3
Europe,Norway,,Oslo,6,14,2013,58.7
Europe,Norway,,Oslo,6,15,2013,56.4
Europe,Norway,,Oslo,6,16,2013,53.8
Europe,Norway,,Oslo,6,17,2013,59.4
Europe,Norway,,Oslo,6,18,2013,59.8
Europe,Norway,,Oslo,6,19,2013,58.8
Europe,Norway,,Oslo,6,20,2013,63.6
Europe,Norway,,Oslo,6,21,2013,62.5
Europe,Norway,,Oslo,6,22,2013,58.3
Europe,Norway,,Oslo,6,23,2013,56.7
Europe,Norway,,Oslo,6,24,2013,55.6
Europe,Norway,,Oslo,6,25,2013,59.5
Europe,Norway,,Oslo,6,26,2013,54.8
Europe,Norway,,Oslo,6,27,2013,57.1
Europe,Norway,,Oslo,6,28,2013,56.7
Europe,Norway,,Oslo,6,29,2013,54.2
Europe,Norway,,Oslo,6,30,2013,59.2
Europe,Norway,,Oslo,7,1,2013,58.3
Europe,Norway,,Oslo,7,2,2013,54.9
Europe,Norway,,Oslo,7,3,2013,56.6
Europe,Norway,,Oslo,7,4,2013,56.8
Europe,Norway,,Oslo,7,5,2013,61.6
Europe,Norway,,Oslo,7,6,2013,62.4
Europe,Norway,,Oslo,7,7,2013,65.1
Europe,Norway,,Oslo,7,8,2013,61.4
Europe,Norway,,Oslo,7,9,2013,63.1
Europe,Norway,,Oslo,7,10,2013,59.9
Europe,Norway,,Oslo,7,11,2013,60.9
Europe,Norway,,Oslo,7,12,2013,65.9
Europe,Norway,,Oslo,7,13,2013,64.7
Europe,Norway,,Oslo,7,14,2013,60.9
Europe,Norway,,Oslo,7,15,2013,61.2
Europe,Norway,,Oslo,7,16,2013,60.6
Europe,Norway,,Oslo,7,17,2013,67
Europe,Norway,,Oslo,7,18,2013,67.8
Europe,Norway,,Oslo,7,19,2013,64.5
Europe,Norway,,Oslo,7,20,2013,69.7
Europe,Norway,,Oslo,7,21,2013,70.1
Europe,Norway,,Oslo,7,22,2013,63.9
Europe,Norway,,Oslo,7,23,2013,63.9
Europe,Norway,,Oslo,7,24,2013,67.6
Europe,Norway,,Oslo,7,25,2013,68.7
Europe,Norway,,Oslo,7,26,2013,68.2
Europe,Norway,,Oslo,7,27,2013,64
Europe,Norway,,Oslo,7,28,2013,63.4
Europe,Norway,,Oslo,7,29,2013,65.4
Europe,Norway,,Oslo,7,30,2013,59.6
Europe,Norway,,Oslo,7,31,2013,59.2
Europe,Norway,,Oslo,8,1,2013,62.5
Europe,Norway,,Oslo,8,2,2013,63.7
Europe,Norway,,Oslo,8,3,2013,63.2
Europe,Norway,,Oslo,8,4,2013,61.5
Europe,Norway,,Oslo,8,5,2013,61.8
Europe,Norway,,Oslo,8,6,2013,61
Europe,Norway,,Oslo,8,7,2013,64
Europe,Norway,,Oslo,8,8,2013,57.2
Europe,Norway,,Oslo,8,9,2013,58.4
Europe,Norway,,Oslo,8,10,2013,57
Europe,Norway,,Oslo,8,11,2013,56.4
Europe,Norway,,Oslo,8,12,2013,54.5
Europe,Norway,,Oslo,8,13,2013,54.7
Europe,Norway,,Oslo,8,14,2013,56.3
Europe,Norway,,Oslo,8,15,2013,56.6
Europe,Norway,,Oslo,8,16,2013,59
Europe,Norway,,Oslo,8,17,2013,61.4
Europe,Norway,,Oslo,8,18,2013,58.5
Europe,Norway,,Oslo,8,19,2013,57.6
Europe,Norway,,Oslo,8,20,2013,57.9
Europe,Norway,,Oslo,8,21,2013,56.9
Europe,Norway,,Oslo,8,22,2013,58.1
Europe,Norway,,Oslo,8,23,2013,58.2
Europe,Norway,,Oslo,8,24,2013,59.1
Europe,Norway,,Oslo,8,25,2013,59.1
Europe,Norway,,Oslo,8,26,2013,57.3
Europe,Norway,,Oslo,8,27,2013,57.8
Europe,Norway,,Oslo,8,28,2013,59.7
Europe,Norway,,Oslo,8,29,2013,57.6
Europe,Norway,,Oslo,8,30,2013,57.5
Europe,Norway,,Oslo,8,31,2013,56.2
Europe,Norway,,Oslo,9,1,2013,52
Europe,Norway,,Oslo,9,2,2013,54.9
Europe,Norway,,Oslo,9,3,2013,57.1
Europe,Norway,,Oslo,9,4,2013,59.2
Europe,Norway,,Oslo,9,5,2013,59.5
Europe,Norway,,Oslo,9,6,2013,59.2
Europe,Norway,,Oslo,9,7,2013,59.3
Europe,Norway,,Oslo,9,8,2013,59.4
Europe,Norway,,Oslo,9,9,2013,57.1
Europe,Norway,,Oslo,9,10,2013,57
Europe,Norway,,Oslo,9,11,2013,56.8
Europe,Norway,,Oslo,9,12,2013,55.1
Europe,Norway,,Oslo,9,13,2013,54
Europe,Norway,,Oslo,9,14,2013,56.1
Europe,Norway,,Oslo,9,15,2013,55.2
Europe,Norway,,Oslo,9,16,2013,49.3
Europe,Norway,,Oslo,9,17,2013,49
Europe,Norway,,Oslo,9,18,2013,48.8
Europe,Norway,,Oslo,9,19,2013,47.4
Europe,Norway,,Oslo,9,20,2013,43.4
Europe,Norway,,Oslo,9,21,2013,47.4
Europe,Norway,,Oslo,9,22,2013,51.6
Europe,Norway,,Oslo,9,23,2013,49
Europe,Norway,,Oslo,9,24,2013,43.8
Europe,Norway,,Oslo,9,25,2013,38.6
Europe,Norway,,Oslo,9,26,2013,37.4
Europe,Norway,,Oslo,9,27,2013,44
Europe,Norway,,Oslo,9,28,2013,42.7
Europe,Norway,,Oslo,9,29,2013,42.6
